"","estimate","se","n","tstat","fstat","pvalue","df","fdr"
"ENSG00000133106",0.00571574283785788,0.0370324301974579,734,0.154344254681137,0.0238221489526768,0.877382166903922,710,0.983818162169303
"ENSG00000133110",0.0498096343402527,0.0358624195929051,734,1.38890891651122,1.92906797836409,0.165295944394704,710,0.749135910966438
"ENSG00000134198",0.0154769782546838,0.0383554363514421,734,0.403514592113404,0.162824026048088,0.686691195026314,710,0.949367089071122
"ENSG00000134460",-0.00427517648610644,0.0360517332474791,734,-0.118584492367101,0.0140622818295927,0.905638093515323,710,0.988106667787105
"ENSG00000134757",-0.0324524636820572,0.0392525670808187,734,-0.826760288447874,0.683532574554072,0.408650698457538,710,0.87407934173167
"ENSG00000134827",-3.93113215382983e-05,0.0358652889313878,734,-0.00109608266682315,1.20139682094506e-06,0.999125760765473,710,0.999851483125297
"ENSG00000134871",0.0128655845675294,0.042607082718042,734,0.301958823434806,0.0911791310497679,0.762771879551668,710,0.963671761445019
"ENSG00000135407",-0.0320576510565547,0.0356019685697097,734,-0.900446024319832,0.810803042713072,0.368188250392748,710,0.859999906364173
"ENSG00000135506",-0.017932375915096,0.0364288514804122,734,-0.492257515303171,0.242317461372169,0.622689481476233,710,0.936576352369009
"ENSG00000135636",0.00041094623021494,0.0368914598474144,734,0.0111393322984409,0.00012408472372877,0.991115411743296,710,0.998005897312134
"ENSG00000135679",-0.0434903318910509,0.0359651927235318,734,-1.20923394531389,1.4622467344992,0.226975489395654,710,0.792962939817003
"ENSG00000135925",-0.0164577201273804,0.0385361556521517,734,-0.427072183222862,0.182390649682527,0.669456228927131,710,0.945521826474439
"ENSG00000136014",0.0971404394174724,0.0369015713847485,734,2.63242013204947,6.92963575161887,0.00866217457774481,710,0.358763493031709
"ENSG00000136167",0.0298756246021211,0.0489478379996775,734,0.610356367574762,0.372534895438786,0.541821076514596,710,0.916417740623444
"ENSG00000136542",0.0303840386399787,0.0382270345490923,734,0.794831171142995,0.631756590620314,0.426977323252507,710,0.880713143775483
"ENSG00000136732",-0.074281431386895,0.0444647593467543,734,-1.67056861384582,2.79079949356647,0.0952476333406808,710,0.670142494103583
"ENSG00000136859",-0.00361847936272798,0.0378300379434408,734,-0.0956509577954407,0.00914910572688629,0.923824782217907,710,0.990167764799795
"ENSG00000136928",0.0171809480337519,0.0372850221221064,734,0.460800263909869,0.212336883219039,0.64508302239966,710,0.941750571229053
"ENSG00000137033",-0.0711617682940004,0.0362185686363496,734,-1.96478687516605,3.86038746482454,0.0498284706975864,710,0.581752665352439
"ENSG00000137331",0.0478212616150351,0.038089511722766,734,1.25549684026148,1.57627231590619,0.209711485171717,710,0.781694315664523
"ENSG00000137462",0.0640692095830202,0.0360071851329517,734,1.77934513199111,3.16606909874022,0.0756108992173735,710,0.638803102724975
"ENSG00000137491",-0.0760916856704712,0.0369775660540065,734,-2.05777972404505,4.2344573926906,0.039975843977184,710,0.555278143731847
"ENSG00000137573",-0.0467038372765063,0.0371223636350467,734,-1.25810516096593,1.58282859604876,0.208767311337354,710,0.781095131494272
"ENSG00000137648",-0.107766365671987,0.0401341593500197,734,-2.68515318166081,7.21004760898286,0.00741890507177425,710,0.341769624034836
"ENSG00000137731",-0.0302088058575044,0.0394917179820563,734,-0.764940281180735,0.585133633772517,0.444561279992265,710,0.888104675484475
"ENSG00000137857",-0.07833990759284,0.0449948698778025,734,-1.74108532385128,3.03137810493002,0.0821017813773431,710,0.649618407530429
"ENSG00000138131",-0.0296001969665932,0.0386400696539826,734,-0.766049265222852,0.58683147674807,0.443901587810826,710,0.888014985403145
"ENSG00000138152",-0.0631537426833075,0.0366674041424842,734,-1.72234015906611,2.96645562353161,0.0854434066481165,710,0.654533230147176
"ENSG00000138829",-0.000639312225869712,0.0371676447877529,734,-0.0172007731326676,0.000295866596086351,0.986281277754814,710,0.997652606113571
"ENSG00000139233",0.112782280613508,0.0356471241894405,734,3.16385355559529,10.0099693212526,0.00162335275052392,710,0.18894058656249
